"meth_ind","exp_ind","pearson","pval","sam_size","h2_expression","h2_methylation","rg","rg_se","same_chromosome","qtls_status","dist"
"cg21563683","ILMN_2098126",0.346890807151794,1.28210271681292e-13,422,0.308,0.4714714715,0.395607,0.227801,FALSE,NA,NA
"cg21565130","ILMN_1731233",0.348133146762848,1.10209203719337e-13,421,0.394,0.2047952048,0.670524,0.154351,FALSE,NA,NA
"cg21578541","ILMN_2098126",0.333729684352875,1.21801065333904e-12,422,0.308,0.4132397192,0.175804,0.267796,FALSE,NA,NA
"cg21578541","ILMN_1658399",0.32246595621109,7.65122088012347e-12,422,0.301,0.4132397192,0.287397,0.168696,FALSE,NA,NA
"cg21585306","ILMN_2098126",-0.321238249540329,9.30276571033562e-12,422,0.308,0.4038076152,-1,0.284073,FALSE,NA,NA
"cg21595709","ILMN_1731233",0.350602358579636,6.6550696831391e-14,422,0.394,0.485,0.356726,0.142978,FALSE,NA,NA
"cg21600908","ILMN_1656670",0.372003644704819,1.26064323723855e-15,422,0.208,0.8693918245,0.428961,0.07328,FALSE,NA,NA
"cg21600908","ILMN_1676528",0.394955903291702,1.23887018874939e-17,422,0.384,0.8693918245,0.492168,0.068131,FALSE,NA,NA
"cg21602557","ILMN_1731233",0.345967561006546,1.72064209579205e-13,420,0.394,0.2176529589,0.612077,0.215515,FALSE,NA,NA
"cg21647227","ILMN_1731233",0.34941166639328,8.2214577708405e-14,422,0.394,0.3889447236,0.480689,0.132315,FALSE,NA,NA
"cg21664866","ILMN_1813338",-0.336044132709503,8.2934433737858e-12,385,0.205,0.3898305085,-0.371709,0.182296,FALSE,NA,NA
"cg21685808","ILMN_1731233",0.420513212680817,4.44150884692935e-20,422,0.394,0.4679358717,0.626362,0.120799,FALSE,NA,NA
"cg21685808","ILMN_1797988",0.321953326463699,8.30276641755761e-12,422,0.294,0.4679358717,0.474749,0.233286,FALSE,NA,NA
"cg21685808","ILMN_2352097",0.328883558511734,2.7121886608491e-12,422,0.37,0.4679358717,0.513709,0.158454,FALSE,NA,NA
"cg21686890","ILMN_1731233",0.362815082073212,8.3369851578947e-15,420,0.394,0.3470411234,0.559818,0.159628,FALSE,NA,NA
"cg21686890","ILMN_2352097",0.324553966522217,6.14707828326191e-12,420,0.37,0.3470411234,0.39285,0.19022,FALSE,NA,NA
"cg21687563","ILMN_1773352",0.321481376886368,8.95025135236674e-12,422,0.311,0.370259481,0.269275,0.180953,FALSE,NA,NA
"cg21699035","ILMN_2384122",0.322551369667053,7.54762235467812e-12,422,0.387,0.4467005076,0.526782,0.135696,FALSE,NA,NA
"cg21699035","ILMN_1731233",0.446600049734116,7.99899878827462e-23,422,0.394,0.4467005076,0.558138,0.111586,FALSE,NA,NA
"cg21699035","ILMN_2352097",0.334032952785492,1.15791274054172e-12,422,0.37,0.4467005076,0.487417,0.139545,FALSE,NA,NA
"cg21728101","ILMN_2358069",-0.433664500713348,2.74633634868571e-21,419,0.306,0.9026036644,-0.756922,0.091236,TRUE,TRUE,41425
"cg21832243","ILMN_1764871",0.384626448154449,1.04173148206625e-16,422,0.195,0.6623115578,0.997421,0.360807,TRUE,TRUE,4599
"cg21855910","ILMN_1730928",-0.339415550231934,5.65203902707265e-13,419,0.22,0.5827552032,-0.631423,0.138848,TRUE,TRUE,151
"cg21862081","ILMN_1731233",-0.338412135839462,5.53939639581173e-13,422,0.394,0.3921765296,-0.377808,0.129247,TRUE,FALSE,52693865
"cg21862081","ILMN_1813338",-0.368591010570526,4.0377502301662e-14,385,0.205,0.3921765296,-0.362711,0.172791,FALSE,NA,NA
"cg21862081","ILMN_1773352",-0.396949678659439,8.13627003331902e-18,422,0.311,0.3921765296,-0.211294,0.193616,FALSE,NA,NA
"cg21862081","ILMN_2098126",-0.425805598497391,1.29347383530478e-20,422,0.308,0.3921765296,-0.380065,0.213824,FALSE,NA,NA
"cg21870229","ILMN_2098126",0.328625679016113,2.82902971411589e-12,422,0.308,0.3726082578,0.237778,0.256637,FALSE,NA,NA
"cg21879716","ILMN_1731233",-0.323455005884171,6.53207746867269e-12,422,0.394,0.0880880881,-1,0.705259,FALSE,NA,NA
"cg21916108","ILMN_1731233",0.357686072587967,2.13885993134716e-14,420,0.394,0.3653846154,0.475456,0.151324,FALSE,NA,NA
"cg21930668","ILMN_1731233",-0.330332398414612,2.13827471092281e-12,422,0.394,0.4133064516,-0.3529,0.131025,FALSE,NA,NA
"cg21932672","ILMN_1813338",-0.338704109191895,5.49938379464508e-12,385,0.205,0.2587412587,-0.937639,0.270571,FALSE,NA,NA
"cg21943416","ILMN_2098126",0.324085414409637,5.90386739970218e-12,422,0.308,0.4808080808,0.418323,0.222865,FALSE,NA,NA
"cg21970554","ILMN_1731233",0.327370852231979,3.47142248358566e-12,422,0.394,0.4740518962,0.317788,0.138175,FALSE,NA,NA
"cg21971621","ILMN_2384122",0.326266676187515,4.40301640154138e-12,421,0.387,0.4364919355,0.546482,0.14427,FALSE,NA,NA
"cg21971621","ILMN_1731233",0.37062406539917,1.77524248458414e-15,421,0.394,0.4364919355,0.540526,0.125285,FALSE,NA,NA
"cg22030890","ILMN_1731233",0.34474515914917,1.86515463466409e-13,422,0.394,0.4476861167,0.529136,0.122057,FALSE,NA,NA
"cg22033586","ILMN_2098126",0.372206181287766,1.2123218328183e-15,422,0.308,0.4104627767,0.393016,0.204695,FALSE,NA,NA
"cg22033586","ILMN_1773352",0.367704749107361,2.86979526672599e-15,422,0.311,0.4104627767,0.287766,0.173814,FALSE,NA,NA
"cg22075222","ILMN_2098126",-0.334052920341492,1.15405909775403e-12,422,0.308,0.2722722723,-0.595143,0.247554,FALSE,NA,NA
"cg22095604","ILMN_1731233",0.357017636299133,2.24975424917444e-14,421,0.394,0.4316109422,0.448901,0.12728,FALSE,NA,NA
"cg22108563","ILMN_1682993",0.325266808271408,4.88142971191511e-12,422,0.305,0.4458917836,0.311284,0.165484,FALSE,NA,NA
"cg22108563","ILMN_2098126",0.363677561283112,6.12820257591445e-15,422,0.308,0.4458917836,0.346664,0.219331,FALSE,NA,NA
"cg22108563","ILMN_1773352",0.348406136035919,9.82077822773822e-14,422,0.311,0.4458917836,0.213106,0.1915,FALSE,NA,NA
"cg22108563","ILMN_2352097",0.326821029186249,3.79586150526033e-12,422,0.37,0.4458917836,0.443996,0.139932,FALSE,NA,NA
"cg22112587","ILMN_1773352",-0.321354478597641,9.13258601175159e-12,422,0.311,0.2034068136,-1,0.416417,FALSE,NA,NA
"cg22112587","ILMN_1731233",-0.32960969209671,2.40792192136082e-12,422,0.394,0.2034068136,-0.552369,0.291266,FALSE,NA,NA
"cg22112587","ILMN_2098126",-0.353326797485352,4.08826839859657e-14,422,0.308,0.2034068136,-0.944468,0.479235,FALSE,NA,NA
"cg22120714","ILMN_1773352",0.331375271081924,2.15842702969539e-12,419,0.311,0.4425403226,0.155589,0.215094,TRUE,FALSE,6133071
"cg22120714","ILMN_1731233",0.33089491724968,2.33524984221656e-12,419,0.394,0.4425403226,0.405176,0.132831,FALSE,NA,NA
"cg22131234","ILMN_1731233",0.340974509716034,3.5774366128484e-13,422,0.394,0.524291498,0.333291,0.123598,FALSE,NA,NA
"cg22143698","ILMN_1773352",0.353658676147461,3.85133631957573e-14,422,0.311,0.4873096447,0.243615,0.170726,FALSE,NA,NA
"cg22189544","ILMN_1731233",-0.334308952093124,1.105742689754e-12,422,0.394,0.3912175649,-0.42926,0.12451,FALSE,NA,NA
"cg22194129","ILMN_1665457",-0.39667797088623,8.19534411064795e-16,371,0.248,0.6336633663,-0.58409,0.103809,TRUE,TRUE,2654
"cg22194129","ILMN_1682259",-0.370273888111115,2.05705490563883e-13,360,0.279,0.6336633663,-0.651739,0.107807,TRUE,TRUE,18263
"cg22202692","ILMN_1731233",0.332353681325912,1.62723687630553e-12,421,0.394,0.3153153153,0.552295,0.209047,FALSE,NA,NA
"cg22230604","ILMN_1731233",0.32436728477478,5.64242960568419e-12,422,0.394,0.3961885657,0.327603,0.166504,FALSE,NA,NA
"cg22235873","ILMN_1731233",0.328313201665878,4.00424780236538e-12,417,0.394,0.413,0.547873,0.15986,FALSE,NA,NA
"cg22245273","ILMN_1731233",0.346479475498199,1.37795347526622e-13,422,0.394,0.3882235529,0.287285,0.133247,FALSE,NA,NA
"cg22280038","ILMN_1731233",0.35555699467659,2.93220232748486e-14,421,0.394,0.4819277108,0.569226,0.144802,FALSE,NA,NA
"cg22311615","ILMN_1773352",0.324063062667847,5.92509735787866e-12,422,0.311,0.3985943775,0.116876,0.213971,FALSE,NA,NA
"cg22355517","ILMN_1731233",0.35781654715538,1.81131796119325e-14,422,0.394,0.4772277228,0.332367,0.119805,FALSE,NA,NA
"cg22363368","ILMN_2098126",-0.324003547430038,6.33689114412087e-12,421,0.308,0.5124131082,-0.665679,0.225861,FALSE,NA,NA
"cg22363368","ILMN_1813338",-0.339974611997604,4.51281020844805e-12,385,0.205,0.5124131082,-0.442382,0.158779,FALSE,NA,NA
"cg22363368","ILMN_1658399",-0.325176894664764,5.24890580214996e-12,421,0.301,0.5124131082,-0.441554,0.12998,FALSE,NA,NA
"cg22363368","ILMN_1773352",-0.349097639322281,9.29882109192301e-14,421,0.311,0.5124131082,-0.392177,0.171973,FALSE,NA,NA
"cg22380139","ILMN_1773352",-0.346113294363022,1.46915586190604e-13,422,0.311,0.3531187123,-0.241833,0.233526,FALSE,NA,NA
"cg22408108","ILMN_1773352",-0.326097369194031,4.26829673030219e-12,422,0.311,0.5187747036,-0.406838,0.161363,FALSE,NA,NA
"cg22430985","ILMN_1701998",-0.373553961515427,2.02053802915333e-12,324,0.21,0.7231527094,-1,0.686348,TRUE,TRUE,46925
"cg22438763","ILMN_2098126",0.354069799184799,4.11089389998575e-14,420,0.308,0.6467065868,0.59025,0.177032,FALSE,NA,NA
"cg22438763","ILMN_1773352",0.327096343040466,4.0829042471965e-12,420,0.311,0.6467065868,0.390575,0.140645,FALSE,NA,NA
"cg22441882","ILMN_1773352",-0.3314448595047,1.77985307677366e-12,422,0.311,0.4604604605,-0.43681,0.185729,FALSE,NA,NA
"cg22478317","ILMN_2098126",-0.323461621999741,6.52515761797435e-12,422,0.308,0.4734774067,-0.840215,0.213059,FALSE,NA,NA
"cg22478317","ILMN_1658399",-0.327796638011932,3.23892600122941e-12,422,0.301,0.4734774067,-0.369255,0.150668,FALSE,NA,NA
"cg22478317","ILMN_1773352",-0.323262989521027,6.73605725436618e-12,422,0.311,0.4734774067,-0.456222,0.180547,FALSE,NA,NA
"cg22497336","ILMN_1731233",-0.323639959096909,6.34130437544874e-12,422,0.394,0.4041916168,-0.437885,0.127818,FALSE,NA,NA
"cg22522509","ILMN_2384122",0.325210303068161,4.92613087644068e-12,422,0.387,0.4171656687,0.622759,0.137908,FALSE,NA,NA
"cg22522509","ILMN_1773352",0.323239862918854,6.7610400839742e-12,422,0.311,0.4171656687,0.384699,0.185747,FALSE,NA,NA
"cg22522509","ILMN_1731233",0.395206600427628,1.17527523370373e-17,422,0.394,0.4171656687,0.553015,0.11811,FALSE,NA,NA
"cg22522509","ILMN_2098126",0.337481200695038,6.48616946919296e-13,422,0.308,0.4171656687,0.648882,0.216196,FALSE,NA,NA
"cg22524061","ILMN_1731233",0.347237944602966,1.20631124558507e-13,422,0.394,0.3808080808,0.610312,0.150635,FALSE,NA,NA
"cg22570970","ILMN_2098126",0.338697820901871,5.2769606421607e-13,422,0.308,0.4778225806,0.319933,0.19757,FALSE,NA,NA
"cg22570970","ILMN_1773352",0.367672801017761,2.88725022951289e-15,422,0.311,0.4778225806,0.280052,0.160713,FALSE,NA,NA
"cg22583148","ILMN_1773352",0.33511283993721,9.6653082782454e-13,422,0.311,0.4030150754,0.082768,0.224835,TRUE,FALSE,12474692
"cg22583148","ILMN_1731233",0.362371891736984,7.81784665559875e-15,422,0.394,0.4030150754,0.482964,0.141341,FALSE,NA,NA
"cg22583148","ILMN_2352097",0.334435522556305,1.08259281752118e-12,422,0.37,0.4030150754,0.476979,0.157859,FALSE,NA,NA
"cg22598028","ILMN_1731233",0.397243142127991,7.64600518467517e-18,422,0.394,0.4547283702,0.580232,0.125228,FALSE,NA,NA
"cg22598028","ILMN_2352097",0.322779327630997,7.27778371831932e-12,422,0.37,0.4547283702,0.452314,0.159056,FALSE,NA,NA
"cg22598028","ILMN_2098126",0.32896164059639,2.67774959133671e-12,422,0.308,0.4547283702,0.407032,0.241398,FALSE,NA,NA
"cg22606224","ILMN_1731233",0.340793490409851,4.19546493903269e-13,420,0.394,0.4094567404,0.350986,0.142109,FALSE,NA,NA
"cg22620221","ILMN_1731233",0.355076968669891,2.98152489986462e-14,422,0.394,0.4720812183,0.466799,0.152369,FALSE,NA,NA
"cg22627406","ILMN_1773352",0.340071588754654,4.17540760582329e-13,422,0.311,0.4325955734,0.217545,0.192113,FALSE,NA,NA
"cg22627406","ILMN_2098126",0.363049209117889,6.89115706286249e-15,422,0.308,0.4325955734,0.294838,0.228024,FALSE,NA,NA
"cg22627406","ILMN_1731233",0.398500829935074,5.85367911938327e-18,422,0.394,0.4325955734,0.487402,0.119768,FALSE,NA,NA
"cg22627406","ILMN_2352097",0.327356517314911,3.47952686677759e-12,422,0.37,0.4325955734,0.442721,0.144635,FALSE,NA,NA
"cg22633280","ILMN_1731233",0.418659120798111,6.80426245285091e-20,422,0.394,0.5366834171,0.617599,0.100936,FALSE,NA,NA
"cg22633280","ILMN_2352097",0.342970669269562,2.53710969857641e-13,422,0.37,0.5366834171,0.522291,0.128918,FALSE,NA,NA
"cg22633280","ILMN_2384122",0.325383543968201,4.79033020862001e-12,422,0.387,0.5366834171,0.560522,0.124398,FALSE,NA,NA
"cg22653878","ILMN_1731233",-0.337937116622925,6.00425627289304e-13,422,0.394,0.4605522682,-0.437243,0.116172,FALSE,NA,NA
"cg22687902","ILMN_3231952",-0.399743407964706,5.38435181754336e-18,420,0.4,0.7823834197,-0.572515,0.076011,TRUE,TRUE,719632
"cg22700848","ILMN_2098126",0.328305602073669,3.16290676788028e-12,421,0.308,0.3802816901,0.101544,0.304188,FALSE,NA,NA
"cg22707438","ILMN_1658399",0.32389634847641,6.08581111390958e-12,422,0.301,0.4271555996,0.423756,0.158792,FALSE,NA,NA
"cg22707529","ILMN_2098126",0.329776465892792,2.34289476607648e-12,422,0.308,0.5204795205,0.218352,0.199827,FALSE,NA,NA
"cg22707529","ILMN_1731233",0.375939905643463,5.86656003886385e-16,422,0.394,0.5204795205,0.461094,0.101182,FALSE,NA,NA
"cg22707529","ILMN_1773352",0.326952755451202,3.71553688502001e-12,422,0.311,0.5204795205,0.228581,0.162069,FALSE,NA,NA
"cg22721334","ILMN_1731233",0.382508277893066,1.88183093489199e-16,420,0.394,0.4852791878,0.519007,0.116632,FALSE,NA,NA
"cg22721334","ILMN_2352097",0.32540762424469,5.36042560315059e-12,420,0.37,0.4852791878,0.517578,0.133341,FALSE,NA,NA
"cg22727965","ILMN_1731233",0.389970362186432,3.49762420422383e-17,422,0.394,0.3923541247,0.496643,0.132703,FALSE,NA,NA
"cg22732253","ILMN_1731233",0.352784395217896,4.50654900644228e-14,422,0.394,0.42,0.366735,0.140993,FALSE,NA,NA
"cg22772896","ILMN_1731233",0.321226537227631,9.32008513046228e-12,422,0.394,0.3015075377,0.2192,0.151204,FALSE,NA,NA
"cg22786472","ILMN_2098126",-0.322739601135254,7.32412196153203e-12,422,0.308,0.4024144869,-0.30541,0.244391,FALSE,NA,NA
"cg22799757","ILMN_2098126",-0.331565409898758,1.85358656017382e-12,421,0.308,0.3426853707,-0.731772,0.257246,FALSE,NA,NA
"cg22821324","ILMN_1731233",0.347620904445648,1.12777976321931e-13,422,0.394,0.3715139442,0.5666,0.150308,FALSE,NA,NA
"cg22889448","ILMN_1731233",-0.348222672939301,1.01437580158151e-13,422,0.394,0.2874251497,-0.597774,0.184952,FALSE,NA,NA
"cg22968622","ILMN_1784428",0.371945381164551,1.37758924971321e-15,421,0.319,0.8318135765,0.954845,0.216625,TRUE,TRUE,51544
"cg22968622","ILMN_2393693",-0.599326610565186,1.11906726111673e-43,404,0.354,0.8318135765,-0.805093,0.059945,TRUE,TRUE,79046
"cg22975671","ILMN_1731233",0.325012296438217,5.08594793803346e-12,422,0.394,0.3386934673,0.346436,0.223813,FALSE,NA,NA
"cg23003117","ILMN_1752592",0.356557220220566,2.27912749250583e-14,422,0.332,0.6939611054,0.443477,0.081582,TRUE,TRUE,NA
"cg23016734","ILMN_1731233",0.360942751169205,1.01916866601798e-14,422,0.394,0.4769539078,0.583646,0.117932,FALSE,NA,NA
"cg23018092","ILMN_1731233",0.355977058410645,2.71750028724105e-14,421,0.394,0.4994934144,0.475018,0.109027,FALSE,NA,NA
"cg23039471","ILMN_1731233",0.354317098855972,3.42038818090785e-14,422,0.394,0.2925851703,1,1.777619,TRUE,FALSE,39856960
"cg23076949","ILMN_2098126",0.323066383600235,6.95134730590873e-12,422,0.308,0.3698492462,0.540654,0.230039,FALSE,NA,NA
"cg23093754","ILMN_1683279",-0.550103306770325,1.42948650372398e-36,420,0.37,0.5737051793,-0.857542,0.063305,TRUE,TRUE,3819
"cg23095383","ILMN_1731233",-0.356555879116058,2.44668412728284e-14,421,0.394,0.4393179539,-0.395771,0.11639,FALSE,NA,NA
"cg23151024","ILMN_1731233",0.354807645082474,3.13036866417935e-14,422,0.394,0.2997987928,0.549718,0.173904,FALSE,NA,NA
"cg23161218","ILMN_1658399",0.348384737968445,9.85792406790659e-14,422,0.301,0.4165824065,0.323115,0.143982,FALSE,NA,NA
"cg23174201","ILMN_2098126",-0.335751175880432,8.68325152300822e-13,422,0.308,0.2728184554,-0.516567,0.256836,FALSE,NA,NA
"cg23174201","ILMN_2384122",-0.324379742145538,5.63113974407289e-12,422,0.387,0.2728184554,-0.399118,0.167804,FALSE,NA,NA
"cg23174201","ILMN_1784287",-0.325226426124573,4.91333539166327e-12,422,0.352,0.2728184554,-0.282446,0.213472,FALSE,NA,NA
"cg23174201","ILMN_1731233",-0.37015375494957,1.79900991727617e-15,422,0.394,0.2728184554,-0.45721,0.143934,FALSE,NA,NA
"cg23174201","ILMN_1773352",-0.331853210926056,1.66360288443446e-12,422,0.311,0.2728184554,-0.182281,0.234535,FALSE,NA,NA
"cg23174201","ILMN_2352097",-0.330508410930634,2.07720643040242e-12,422,0.37,0.2728184554,-0.503447,0.164276,FALSE,NA,NA
"cg23174201","ILMN_1658399",-0.339858382940292,4.33027491709287e-13,422,0.301,0.2728184554,-0.581015,0.156267,FALSE,NA,NA
"cg23196831","ILMN_1731233",0.323272228240967,6.72610219292822e-12,422,0.394,0.4712990937,0.331492,0.136807,FALSE,NA,NA
"cg23201817","ILMN_1731233",-0.334208220243454,1.12451156452412e-12,422,0.394,0.310139165,-0.217572,0.163577,FALSE,NA,NA
"cg23216724","ILMN_1671565",-0.381792157888412,1.84225753293075e-16,422,0.31,0.5718685832,-0.70561,0.091584,TRUE,TRUE,228463
"cg23222057","ILMN_1731233",-0.3590167760849,1.56178538403959e-14,421,0.394,0.4267068273,-0.447483,0.133735,FALSE,NA,NA
"cg23241335","ILMN_1731233",0.340584635734558,4.34754685951733e-13,420,0.394,0.2918756269,0.492063,0.181689,FALSE,NA,NA
"cg23247968","ILMN_1773352",0.374966442584991,7.09572633065747e-16,422,0.311,0.4573721163,0.23436,0.17249,FALSE,NA,NA
"cg23247968","ILMN_1658399",0.322069704532623,8.15026294085914e-12,422,0.301,0.4573721163,0.120769,0.153219,FALSE,NA,NA
"cg23247968","ILMN_2098126",0.385751008987427,8.29453625368421e-17,422,0.308,0.4573721163,0.260474,0.208469,FALSE,NA,NA
"cg23247968","ILMN_1731233",0.325642496347427,4.594127602757e-12,422,0.394,0.4573721163,0.403213,0.114692,FALSE,NA,NA
"cg23251200","ILMN_1773352",-0.342508912086487,2.74765373911732e-13,422,0.311,0.4563691073,-0.325293,0.151448,FALSE,NA,NA
"cg23251200","ILMN_2098126",-0.364188551902771,5.56932988650783e-15,422,0.308,0.4563691073,-0.587581,0.178632,FALSE,NA,NA
"cg23251200","ILMN_1731233",-0.370850652456284,1.5739015570974e-15,422,0.394,0.4563691073,-0.416137,0.104653,FALSE,NA,NA
"cg23251200","ILMN_1813338",-0.370591163635254,2.84793941114604e-14,385,0.205,0.4563691073,-0.439194,0.135021,FALSE,NA,NA
"cg23279538","ILMN_1773352",0.329780459403992,2.34135885710325e-12,422,0.311,0.437751004,0.230794,0.217996,FALSE,NA,NA
"cg23279538","ILMN_1731233",0.345232754945755,1.71331774876618e-13,422,0.394,0.437751004,0.442197,0.141335,FALSE,NA,NA
"cg23280305","ILMN_2098126",-0.3242267370224,5.7713452026968e-12,422,0.308,0.4224224224,-0.729873,0.224609,FALSE,NA,NA
"cg23291534","ILMN_1731233",0.371158361434937,1.48352584608285e-15,422,0.394,0.489318413,0.450468,0.115948,FALSE,NA,NA
"cg23304647","ILMN_1731233",0.33787128329277,6.07161738021937e-13,422,0.394,0.4551863041,0.39822,0.118616,FALSE,NA,NA
"cg23304647","ILMN_1773352",0.353143274784088,4.22535334966215e-14,422,0.311,0.4551863041,0.248054,0.174405,FALSE,NA,NA
"cg23304647","ILMN_2098126",0.357990592718124,1.75455883248572e-14,422,0.308,0.4551863041,0.231344,0.21624,FALSE,NA,NA
"cg23337382","ILMN_1731233",0.329796463251114,2.47921288902184e-12,421,0.394,0.4287148594,0.570295,0.146797,FALSE,NA,NA
"cg23346237","ILMN_2352097",-0.355140089988708,2.94765558461678e-14,422,0.37,0.3945783133,-0.44821,0.153641,FALSE,NA,NA
"cg23346237","ILMN_2384122",-0.336856812238693,7.20794632025665e-13,422,0.387,0.3945783133,-0.424796,0.150072,FALSE,NA,NA
"cg23346237","ILMN_2059886",-0.334010452032089,1.16227034166701e-12,422,0.329,0.3945783133,-0.544271,0.180559,TRUE,TRUE,4053
"cg23346237","ILMN_2073184",-0.330258876085281,2.16429947761361e-12,422,0.325,0.3945783133,-0.325622,0.178268,FALSE,NA,NA
"cg23346237","ILMN_1692464",-0.33783745765686,6.10651463614376e-13,422,0.34,0.3945783133,-0.732761,0.156965,TRUE,TRUE,3983
"cg23400222","ILMN_1731233",-0.353884965181351,3.6975486397788e-14,422,0.394,0.3610832497,-0.62627,0.13944,FALSE,NA,NA
"cg23402144","ILMN_1731233",-0.324544817209244,5.48360059031723e-12,422,0.394,0.4307078764,-0.42685,0.12373,FALSE,NA,NA
"cg23465465","ILMN_1676528",-0.455544322729111,1.013920159174e-23,420,0.384,0.4777006938,-0.830965,0.075734,TRUE,TRUE,13383
"cg23465465","ILMN_1700067",-0.333285003900528,1.48243590367378e-12,420,0.41,0.4777006938,-0.682126,0.117406,TRUE,TRUE,3548
"cg23479922","ILMN_1731233",0.357149571180344,2.04596009656794e-14,422,0.394,0.5060851927,0.566316,0.118537,FALSE,NA,NA
"cg23495279","ILMN_2384122",0.325588345527649,5.20695641013177e-12,420,0.387,0.4538071066,0.473808,0.125671,FALSE,NA,NA
"cg23495279","ILMN_2352097",0.342339813709259,3.22031873632074e-13,420,0.37,0.4538071066,0.466393,0.126372,FALSE,NA,NA
"cg23495279","ILMN_1731233",0.402952045202255,2.70873315632083e-18,420,0.394,0.4538071066,0.531736,0.107501,FALSE,NA,NA
"cg23497016","ILMN_1731233",0.363816797733307,5.97069324938267e-15,422,0.394,0.31,0.622642,0.347847,FALSE,NA,NA
"cg23521835","ILMN_1731233",0.353959232568741,3.64839871887313e-14,422,0.394,0.4261477046,0.527001,0.154268,FALSE,NA,NA
"cg23533927","ILMN_1791511",-0.530760765075684,4.83263189303744e-30,374,0.373,0.6656596173,-0.716203,0.05749,TRUE,TRUE,46779
"cg23559636","ILMN_1773352",-0.366424679756165,3.6569665089924e-15,422,0.311,0.3643643644,-0.33137,0.182926,FALSE,NA,NA
"cg23559636","ILMN_1813338",-0.341948568820953,3.31286155891184e-12,385,0.205,0.3643643644,-0.275428,0.175591,FALSE,NA,NA
"cg23559636","ILMN_1731233",-0.339506566524506,4.59818513497857e-13,422,0.394,0.3643643644,-0.280894,0.137436,FALSE,NA,NA
"cg23559636","ILMN_2098126",-0.360179156064987,1.17360393210805e-14,422,0.308,0.3643643644,-0.532604,0.219524,FALSE,NA,NA
"cg23585979","ILMN_1731233",0.340031057596207,4.20442554554198e-13,422,0.394,0.2186559679,0.487972,0.215807,FALSE,NA,NA
"cg23601905","ILMN_1731233",0.406269967556,1.09335600793897e-18,422,0.394,0.4873864783,0.498281,0.107002,FALSE,NA,NA
